Price,Miles,Trim,Year,Vin,City,State
37998,14982,Shelby-GT500,2007,1ZVHT89S575267836,Bellevue,WA
46900,23846,Shelby-GT500,2012,1ZVBP8JS7C5229346,Ridgeland,MS
52291,3521,Shelby-GT500,2012,1ZVBP8JS5C5241771,Broomfield,CO
62998,1897,Shelby-GT500,2014,1ZVBP8JZ4E5255662,Worcester,MA
37995,86213,Shelby-GT500,2012,1ZVBP8JS8C5221580,Greensboro,NC
43000,23116,Shelby-GT500,2011,1ZVBP8JS3B5124818,Mars,PA
29900,27055,Shelby-GT500,2008,1ZVHT88SX85164446,Houston,TX
46982,21280,Shelby-GT500,2012,1ZVBP8JS0C5248417,Scottsboro,AL
102041,12257,Shelby-GT500,2020,1FA6P8SJXL5499994,Akron,OH
43995,19787,Shelby-GT500,2011,1ZVBP8JS8B5157944,Shrewsbury,MA
74991,848,Shelby-GT500,2014,1ZVBP8JZ1E5270295,Scottsdale,AZ
58995,15567,Shelby-GT500,2014,1ZVBP8KZ8E5231167,ROSWELL,GA
88995,37754,Shelby-GT500,2020,1FA6P8SJ6L5499989,Miami,FL
98995,8256,Shelby-GT500,2020,1FA6P8SJ8L5500088,Van Nuys,CA
98000,2726,Shelby-GT500,2020,1FA6P8SJ1L5505648,Vienna,VA
46990,14071,Shelby-GT500,2012,1ZVBP8JS4C5231720,Jacksonville,FL
59950,4354,Shelby-GT500,2008,1ZVHT88S485195997,Waterbury,CT
42999,30185,Shelby-GT500,2011,1ZVBP8JS2B5123398,Bridgewater,NJ
46590,5977,Shelby-GT500,2008,1ZVHT89S485201716,INDIANAPOLIS,IN
129995,7575,Shelby-GT500,2014,1ZVBP8KZ6E5261929,Edmond,OK
107000,1645,Shelby-GT500,2020,1FA6P8SJ8L5501211,HIGHLAND,MI
51998,3502,Shelby-GT500,2012,1ZVBP8JS7C5213325,Worcester,MA
48000,7980,Shelby-GT500,2007,1ZVHT88S175225052,Auburn,WA
119900,1164,Shelby-GT500,2020,1FA6P8SJ7L5503595,West Palm Beach,FL
54985,3260,Shelby-GT500,2011,1ZVBP8KS4B5148737,Yarmouth,ME
74991,696,Shelby-GT500,2013,1ZVBP8JZ6D5231541,Scottsdale,AZ
40999,65849,Shelby-GT500,2010,1ZVBP8KS9A5170635,Smithfield,RI
59999,25461,Shelby-GT500,2014,1ZVBP8JZ1E5258518,Bridgewater,NJ
45995,2991,Shelby-GT500,2007,1ZVHT88S575216841,Glendale Heights,IL
